ablation,task,regime,seed,episodes,interpretation,success,valid_invariance_retention,invalid_invariance_rejection,action_equivalence_f1,false_invariance_acceptance,contact_frame_violation,affordance_violation,temporal_order_violation,unsafe_action,calibration_ece,intervention_cost,observation_equivalence_score,action_equivalence_score,physical_validity_margin,over_invariance_rate,regret_to_oracle,utility
minus_temporal_order_check,peg_insertion,mixed_physical_invalidity,1,6,collapses task order under temporal reversal,0.833333,0.333333,0.666667,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.666667,0.833333,0.0,0.0,0.975
minus_temporal_order_check,peg_insertion,mixed_physical_invalidity,2,6,collapses task order under temporal reversal,0.666667,0.666667,1.0,0.666667,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.5,0.5,0.166667,0.0,0.773333
minus_temporal_order_check,peg_insertion,mixed_physical_invalidity,3,6,collapses task order under temporal reversal,0.666667,0.666667,0.5,0.666667,0.0,0.166667,0.0,0.0,0.166667,0.0,0.166667,0.5,0.5,0.5,0.0,0.0,0.7325
minus_temporal_order_check,peg_insertion,mixed_physical_invalidity,4,6,collapses task order under temporal reversal,0.666667,0.833333,0.5,0.5,0.166667,0.166667,0.0,0.0,0.0,0.166667,0.166667,0.833333,0.333333,0.666667,0.166667,0.0,0.725833
minus_temporal_order_check,peg_insertion,mixed_physical_invalidity,5,6,collapses task order under temporal reversal,0.833333,0.666667,1.0,0.5,0.166667,0.0,0.0,0.166667,0.0,0.0,0.333333,0.666667,0.666667,0.833333,0.166667,0.0,0.934167
minus_temporal_order_check,peg_insertion,mixed_physical_invalidity,6,6,collapses task order under temporal reversal,0.833333,0.5,0.666667,0.833333,0.0,0.333333,0.0,0.0,0.0,0.166667,0.0,0.5,0.666667,0.666667,0.0,0.0,0.945
minus_temporal_order_check,peg_insertion,mixed_physical_invalidity,7,6,collapses task order under temporal reversal,0.666667,0.666667,0.833333,0.666667,0.0,0.166667,0.166667,0.166667,0.0,0.166667,0.333333,0.333333,0.5,0.833333,0.166667,0.0,0.7575
minus_temporal_order_check,peg_insertion,mixed_physical_invalidity,8,6,collapses task order under temporal reversal,0.833333,0.5,0.833333,1.0,0.166667,0.0,0.166667,0.0,0.166667,0.0,0.166667,0.666667,0.666667,1.0,0.166667,0.0,0.954167
minus_temporal_order_check,peg_insertion,mixed_physical_invalidity,9,6,collapses task order under temporal reversal,0.666667,0.5,0.833333,0.333333,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.333333,0.666667,0.166667,0.0,0.7675
minus_temporal_order_check,drawer_opening,lighting_background_shift,0,6,collapses task order under temporal reversal,0.666667,0.666667,0.666667,0.333333,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.5,0.333333,0.666667,0.0,0.0,0.763333
minus_temporal_order_check,drawer_opening,lighting_background_shift,1,6,collapses task order under temporal reversal,0.5,0.333333,0.5,0.666667,0.0,0.0,0.166667,0.0,0.0,0.333333,0.0,0.833333,0.5,0.5,0.0,0.0,0.5975
minus_temporal_order_check,drawer_opening,lighting_background_shift,2,6,collapses task order under temporal reversal,0.666667,0.666667,0.166667,0.333333,0.0,0.166667,0.0,0.0,0.0,0.166667,0.333333,0.833333,0.833333,0.5,0.0,0.0,0.691667
minus_temporal_order_check,drawer_opening,lighting_background_shift,3,6,collapses task order under temporal reversal,0.833333,0.666667,0.666667,0.666667,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.833333,0.5,0.666667,0.0,0.0,0.944167
minus_temporal_order_check,drawer_opening,lighting_background_shift,4,6,collapses task order under temporal reversal,1.0,0.833333,0.666667,0.5,0.166667,0.0,0.0,0.0,0.0,0.166667,0.166667,0.666667,0.833333,0.5,0.0,0.0,1.0
minus_temporal_order_check,drawer_opening,lighting_background_shift,5,6,collapses task order under temporal reversal,0.833333,0.5,0.666667,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.833333,0.833333,0.833333,0.0,0.0,0.931667
minus_temporal_order_check,drawer_opening,lighting_background_shift,6,6,collapses task order under temporal reversal,0.833333,0.666667,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.333333,0.5,0.166667,0.0,0.0,0.896667
minus_temporal_order_check,drawer_opening,lighting_background_shift,7,6,collapses task order under temporal reversal,0.333333,0.666667,0.333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.5,0.666667,0.666667,0.0,0.0,0.408333
minus_temporal_order_check,drawer_opening,lighting_background_shift,8,6,collapses task order under temporal reversal,0.666667,1.0,0.666667,0.666667,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.5,0.666667,0.666667,0.166667,0.0,0.785833
minus_temporal_order_check,drawer_opening,lighting_background_shift,9,6,collapses task order under temporal reversal,0.666667,0.166667,0.666667,0.5,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,0.833333,0.833333,0.666667,0.0,0.0,0.755833
minus_temporal_order_check,drawer_opening,camera_viewpoint_shift,0,6,collapses task order under temporal reversal,0.666667,0.833333,0.666667,0.833333,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.833333,0.5,0.5,0.0,0.0,0.793333
minus_temporal_order_check,drawer_opening,camera_viewpoint_shift,1,6,collapses task order under temporal reversal,0.5,0.333333,0.833333,0.5,0.0,0.0,0.166667,0.0,0.0,0.166667,0.166667,0.333333,0.833333,0.666667,0.166667,0.0,0.610833
minus_temporal_order_check,drawer_opening,camera_viewpoint_shift,2,6,collapses task order under temporal reversal,0.333333,0.5,0.666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.5,1.0,0.5,0.166667,0.0,0.436667
minus_temporal_order_check,drawer_opening,camera_viewpoint_shift,3,6,collapses task order under temporal reversal,1.0,0.666667,1.0,0.666667,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.833333,0.666667,0.166667,0.0,1.0
minus_temporal_order_check,drawer_opening,camera_viewpoint_shift,4,6,collapses task order under temporal reversal,0.666667,1.0,0.5,0.333333,0.0,0.0,0.0,0.0,0.0,0.333333,0.333333,0.666667,0.5,0.666667,0.166667,0.0,0.743333
minus_temporal_order_check,drawer_opening,camera_viewpoint_shift,5,6,collapses task order under temporal reversal,0.833333,0.5,0.5,0.333333,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.666667,0.833333,0.5,0.0,0.0,0.911667
minus_temporal_order_check,drawer_opening,camera_viewpoint_shift,6,6,collapses task order under temporal reversal,0.666667,0.833333,0.5,0.833333,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.833333,0.666667,0.0,0.0,0.775833
minus_temporal_order_check,drawer_opening,camera_viewpoint_shift,7,6,collapses task order under temporal reversal,0.666667,0.833333,0.333333,0.833333,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.5,0.5,0.333333,0.0,0.0,0.748333
minus_temporal_order_check,drawer_opening,camera_viewpoint_shift,8,6,collapses task order under temporal reversal,0.666667,0.666667,0.166667,0.5,0.333333,0.0,0.0,0.166667,0.0,0.0,0.166667,0.666667,0.666667,0.833333,0.166667,0.0,0.688333
minus_temporal_order_check,drawer_opening,camera_viewpoint_shift,9,6,collapses task order under temporal reversal,0.5,0.666667,0.5,0.833333,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.5,0.5,0.666667,0.0,0.0,0.611667
minus_temporal_order_check,drawer_opening,se2_pose_transform,0,6,collapses task order under temporal reversal,1.0,0.5,0.666667,1.0,0.166667,0.333333,0.0,0.0,0.0,0.5,0.166667,0.5,0.333333,0.666667,0.0,0.0,1.0
minus_temporal_order_check,drawer_opening,se2_pose_transform,1,6,collapses task order under temporal reversal,0.833333,0.833333,0.833333,0.5,0.0,0.0,0.0,0.0,0.0,0.333333,0.333333,0.5,0.666667,0.333333,0.0,0.0,0.931667
minus_temporal_order_check,drawer_opening,se2_pose_transform,2,6,collapses task order under temporal reversal,1.0,0.666667,1.0,0.666667,0.0,0.0,0.0,0.0,0.333333,0.166667,0.166667,0.5,0.666667,0.666667,0.166667,0.0,1.0
minus_temporal_order_check,drawer_opening,se2_pose_transform,3,6,collapses task order under temporal reversal,0.333333,0.833333,0.5,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,1.0,0.5,0.666667,0.0,0.0,0.443333
minus_temporal_order_check,drawer_opening,se2_pose_transform,4,6,collapses task order under temporal reversal,0.5,0.666667,0.5,0.666667,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.5,0.666667,0.833333,0.0,0.0,0.618333
minus_temporal_order_check,drawer_opening,se2_pose_transform,5,6,collapses task order under temporal reversal,0.333333,0.5,0.833333,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.833333,0.333333,0.5,0.0,0.0,0.461667
minus_temporal_order_check,drawer_opening,se2_pose_transform,6,6,collapses task order under temporal reversal,0.666667,0.833333,0.666667,0.5,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,1.0,0.666667,0.833333,0.166667,0.0,0.786667
minus_temporal_order_check,drawer_opening,se2_pose_transform,7,6,collapses task order under temporal reversal,1.0,0.666667,0.666667,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.666667,0.5,0.333333,0.0,0.0,1.0
minus_temporal_order_check,drawer_opening,se2_pose_transform,8,6,collapses task order under temporal reversal,0.666667,0.666667,0.833333,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.166667,0.5,0.333333,0.5,0.0,0.0,0.783333
minus_temporal_order_check,drawer_opening,se2_pose_transform,9,6,collapses task order under temporal reversal,0.833333,0.666667,0.666667,0.333333,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.833333,0.833333,0.666667,0.0,0.0,0.920833
minus_temporal_order_check,drawer_opening,object_scale_fixture_shift,0,6,collapses task order under temporal reversal,0.666667,0.833333,0.666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.833333,0.5,0.0,0.0,0.815
minus_temporal_order_check,drawer_opening,object_scale_fixture_shift,1,6,collapses task order under temporal reversal,0.833333,0.666667,0.333333,0.666667,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.833333,0.666667,0.666667,0.333333,0.0,0.93
minus_temporal_order_check,drawer_opening,object_scale_fixture_shift,2,6,collapses task order under temporal reversal,0.333333,0.666667,0.666667,0.666667,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.666667,0.666667,0.0,0.0,0.444167
minus_temporal_order_check,drawer_opening,object_scale_fixture_shift,3,6,collapses task order under temporal reversal,0.333333,0.5,0.666667,0.333333,0.0,0.0,0.0,0.0,0.166667,0.0,0.166667,0.5,0.5,0.5,0.166667,0.0,0.405833
minus_temporal_order_check,drawer_opening,object_scale_fixture_shift,4,6,collapses task order under temporal reversal,0.833333,0.333333,0.5,0.833333,0.166667,0.0,0.0,0.0,0.166667,0.166667,0.0,0.666667,0.666667,0.666667,0.0,0.0,0.923333
minus_temporal_order_check,drawer_opening,object_scale_fixture_shift,5,6,collapses task order under temporal reversal,0.833333,0.5,0.833333,0.833333,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.833333,1.0,0.666667,0.0,0.0,0.981667
minus_temporal_order_check,drawer_opening,object_scale_fixture_shift,6,6,collapses task order under temporal reversal,1.0,0.666667,0.833333,0.666667,0.166667,0.0,0.0,0.0,0.166667,0.0,0.333333,0.666667,0.5,0.833333,0.0,0.0,1.0
minus_temporal_order_check,drawer_opening,object_scale_fixture_shift,7,6,collapses task order under temporal reversal,0.5,0.333333,0.666667,0.666667,0.0,0.166667,0.0,0.0,0.333333,0.166667,0.166667,1.0,0.666667,0.5,0.166667,0.0,0.56
minus_temporal_order_check,drawer_opening,object_scale_fixture_shift,8,6,collapses task order under temporal reversal,0.666667,0.5,0.333333,0.833333,0.0,0.0,0.166667,0.166667,0.0,0.5,0.0,0.666667,0.5,0.5,0.0,0.0,0.749167
minus_temporal_order_check,drawer_opening,object_scale_fixture_shift,9,6,collapses task order under temporal reversal,1.0,0.833333,0.666667,0.833333,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.333333,0.333333,0.5,0.0,0.0,1.0
minus_temporal_order_check,drawer_opening,mirror_handed_contact,0,6,collapses task order under temporal reversal,0.666667,0.833333,0.5,0.666667,0.166667,0.0,0.0,0.0,0.166667,0.0,0.0,0.833333,0.333333,1.0,0.166667,0.0,0.761667
minus_temporal_order_check,drawer_opening,mirror_handed_contact,1,6,collapses task order under temporal reversal,0.333333,0.5,0.5,0.833333,0.333333,0.166667,0.0,0.0,0.0,0.166667,0.166667,0.833333,0.333333,0.5,0.0,0.0,0.385
minus_temporal_order_check,drawer_opening,mirror_handed_contact,2,6,collapses task order under temporal reversal,0.5,0.5,0.666667,0.333333,0.166667,0.166667,0.0,0.0,0.0,0.0,0.166667,0.5,0.5,0.666667,0.0,0.0,0.560833
minus_temporal_order_check,drawer_opening,mirror_handed_contact,3,6,collapses task order under temporal reversal,0.5,0.333333,0.5,0.833333,0.166667,0.166667,0.0,0.0,0.0,0.166667,0.0,0.5,0.833333,0.833333,0.166667,0.0,0.600833
minus_temporal_order_check,drawer_opening,mirror_handed_contact,4,6,collapses task order under temporal reversal,0.666667,0.666667,0.5,0.5,0.333333,0.0,0.0,0.166667,0.0,0.0,0.166667,0.666667,0.666667,0.833333,0.0,0.0,0.715
minus_temporal_order_check,drawer_opening,mirror_handed_contact,5,6,collapses task order under temporal reversal,0.833333,0.666667,0.333333,0.666667,0.333333,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.833333,0.666667,0.666667,0.166667,0.0,0.865833
minus_temporal_order_check,drawer_opening,mirror_handed_contact,6,6,collapses task order under temporal reversal,0.833333,0.5,0.833333,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.833333,0.5,0.5,0.166667,0.0,0.908333
minus_temporal_order_check,drawer_opening,mirror_handed_contact,7,6,collapses task order under temporal reversal,0.666667,0.333333,1.0,0.333333,0.166667,0.333333,0.0,0.0,0.0,0.0,0.166667,1.0,0.666667,0.666667,0.166667,0.0,0.7375
minus_temporal_order_check,drawer_opening,mirror_handed_contact,8,6,collapses task order under temporal reversal,1.0,0.5,0.666667,0.5,0.0,0.166667,0.0,0.0,0.166667,0.0,0.333333,0.666667,0.5,0.666667,0.166667,0.0,1.0
minus_temporal_order_check,drawer_opening,mirror_handed_contact,9,6,collapses task order under temporal reversal,0.833333,0.833333,0.833333,0.666667,0.0,0.0,0.0,0.0,0.166667,0.0,0.166667,0.666667,0.333333,0.666667,0.0,0.0,0.950833
minus_temporal_order_check,drawer_opening,material_friction_swap,0,6,collapses task order under temporal reversal,0.666667,0.666667,0.5,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.666667,1.0,0.333333,0.166667,0.0,0.75
minus_temporal_order_check,drawer_opening,material_friction_swap,1,6,collapses task order under temporal reversal,0.5,0.833333,1.0,0.666667,0.166667,0.0,0.166667,0.0,0.0,0.166667,0.166667,0.666667,0.666667,0.666667,0.0,0.0,0.613333
minus_temporal_order_check,drawer_opening,material_friction_swap,2,6,collapses task order under temporal reversal,0.666667,0.666667,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.166667,0.333333,0.833333,0.333333,0.5,0.166667,0.0,0.786667
minus_temporal_order_check,drawer_opening,material_friction_swap,3,6,collapses task order under temporal reversal,1.0,0.5,0.666667,0.333333,0.166667,0.0,0.0,0.166667,0.0,0.0,0.166667,0.5,0.666667,0.833333,0.333333,0.0,1.0
minus_temporal_order_check,drawer_opening,material_friction_swap,4,6,collapses task order under temporal reversal,0.666667,0.666667,0.666667,0.666667,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.5,0.666667,0.5,0.0,0.0,0.781667
minus_temporal_order_check,drawer_opening,material_friction_swap,5,6,collapses task order under temporal reversal,0.666667,0.5,0.833333,0.5,0.5,0.0,0.166667,0.0,0.166667,0.0,0.0,0.666667,0.666667,1.0,0.333333,0.0,0.7175
minus_temporal_order_check,drawer_opening,material_friction_swap,6,6,collapses task order under temporal reversal,0.5,0.666667,0.5,0.5,0.0,0.166667,0.166667,0.0,0.0,0.0,0.333333,0.833333,0.833333,0.833333,0.0,0.0,0.565833
minus_temporal_order_check,drawer_opening,material_friction_swap,7,6,collapses task order under temporal reversal,0.333333,0.5,0.666667,0.666667,0.166667,0.0,0.166667,0.0,0.0,0.166667,0.166667,0.333333,0.666667,1.0,0.333333,0.0,0.436667
minus_temporal_order_check,drawer_opening,material_friction_swap,8,6,collapses task order under temporal reversal,0.833333,0.666667,0.5,0.333333,0.0,0.333333,0.166667,0.0,0.0,0.0,0.333333,0.666667,0.833333,0.666667,0.166667,0.0,0.8625
minus_temporal_order_check,drawer_opening,material_friction_swap,9,6,collapses task order under temporal reversal,0.833333,0.166667,0.5,0.833333,0.166667,0.166667,0.166667,0.0,0.0,0.0,0.166667,0.5,0.166667,0.666667,0.333333,0.0,0.901667
minus_temporal_order_check,drawer_opening,tool_affordance_swap,0,6,collapses task order under temporal reversal,0.833333,0.5,0.666667,0.666667,0.333333,0.0,0.0,0.0,0.0,0.166667,0.0,0.5,0.5,0.666667,0.0,0.0,0.921667
minus_temporal_order_check,drawer_opening,tool_affordance_swap,1,6,collapses task order under temporal reversal,1.0,0.5,0.5,0.666667,0.166667,0.0,0.0,0.0,0.0,0.166667,0.0,1.0,0.833333,0.833333,0.166667,0.0,1.0
minus_temporal_order_check,drawer_opening,tool_affordance_swap,2,6,collapses task order under temporal reversal,0.833333,0.333333,0.666667,0.666667,0.0,0.0,0.0,0.0,0.0,0.333333,0.333333,0.666667,0.5,1.0,0.0,0.0,0.963333
minus_temporal_order_check,drawer_opening,tool_affordance_swap,3,6,collapses task order under temporal reversal,0.5,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.666667,0.666667,0.666667,0.166667,0.0,0.628333
minus_temporal_order_check,drawer_opening,tool_affordance_swap,4,6,collapses task order under temporal reversal,0.833333,0.333333,0.5,0.5,0.333333,0.166667,0.0,0.0,0.0,0.0,0.166667,0.666667,0.5,0.666667,0.0,0.0,0.87
minus_temporal_order_check,drawer_opening,tool_affordance_swap,5,6,collapses task order under temporal reversal,0.833333,0.666667,0.833333,0.333333,0.0,0.166667,0.0,0.0,0.166667,0.0,0.0,0.833333,0.5,0.833333,0.166667,0.0,0.929167
minus_temporal_order_check,drawer_opening,tool_affordance_swap,6,6,collapses task order under temporal reversal,0.666667,0.666667,0.666667,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.5,1.0,0.833333,0.0,0.0,0.775
minus_temporal_order_check,drawer_opening,tool_affordance_swap,7,6,collapses task order under temporal reversal,0.666667,0.666667,1.0,0.5,0.0,0.166667,0.0,0.0,0.0,0.0,0.5,0.666667,0.666667,0.666667,0.0,0.0,0.768333
minus_temporal_order_check,drawer_opening,tool_affordance_swap,8,6,collapses task order under temporal reversal,1.0,0.333333,0.666667,0.833333,0.0,0.333333,0.0,0.0,0.0,0.166667,0.166667,0.666667,0.666667,0.666667,0.166667,0.0,1.0
minus_temporal_order_check,drawer_opening,tool_affordance_swap,9,6,collapses task order under temporal reversal,1.0,0.833333,1.0,0.333333,0.0,0.0,0.0,0.166667,0.0,0.166667,0.166667,0.666667,0.333333,0.833333,0.0,0.0,1.0
minus_temporal_order_check,drawer_opening,support_surface_change,0,6,collapses task order under temporal reversal,0.666667,0.5,0.666667,0.5,0.5,0.0,0.0,0.166667,0.0,0.0,0.5,0.666667,0.333333,0.833333,0.333333,0.0,0.685833
minus_temporal_order_check,drawer_opening,support_surface_change,1,6,collapses task order under temporal reversal,0.833333,0.833333,0.666667,0.5,0.0,0.166667,0.0,0.0,0.166667,0.0,0.333333,0.666667,0.666667,0.5,0.166667,0.0,0.890833
minus_temporal_order_check,drawer_opening,support_surface_change,2,6,collapses task order under temporal reversal,0.5,0.5,1.0,0.5,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.833333,0.333333,0.5,0.166667,0.0,0.625833
minus_temporal_order_check,drawer_opening,support_surface_change,3,6,collapses task order under temporal reversal,0.833333,0.833333,0.666667,0.166667,0.0,0.166667,0.166667,0.0,0.0,0.0,0.333333,0.833333,0.833333,1.0,0.0,0.0,0.8975
minus_temporal_order_check,drawer_opening,support_surface_change,4,6,collapses task order under temporal reversal,0.833333,0.833333,0.833333,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.5,0.5,0.333333,0.333333,0.0,0.918333
minus_temporal_order_check,drawer_opening,support_surface_change,5,6,collapses task order under temporal reversal,0.666667,0.666667,0.666667,0.333333,0.0,0.0,0.0,0.0,0.333333,0.166667,0.166667,0.5,0.333333,0.833333,0.333333,0.0,0.736667
minus_temporal_order_check,drawer_opening,support_surface_change,6,6,collapses task order under temporal reversal,0.5,0.833333,0.666667,0.666667,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.333333,0.5,0.833333,0.0,0.0,0.631667
minus_temporal_order_check,drawer_opening,support_surface_change,7,6,collapses task order under temporal reversal,0.5,0.166667,0.666667,0.5,0.166667,0.0,0.0,0.166667,0.0,0.0,0.0,0.666667,0.333333,0.666667,0.0,0.0,0.585833
minus_temporal_order_check,drawer_opening,support_surface_change,8,6,collapses task order under temporal reversal,0.833333,0.5,0.833333,0.5,0.166667,0.166667,0.166667,0.0,0.0,0.166667,0.333333,0.666667,0.5,0.666667,0.0,0.0,0.895
minus_temporal_order_check,drawer_opening,support_surface_change,9,6,collapses task order under temporal reversal,0.5,0.5,0.666667,0.666667,0.0,0.0,0.0,0.333333,0.0,0.166667,0.0,0.666667,0.666667,1.0,0.0,0.0,0.623333
minus_temporal_order_check,drawer_opening,temporal_order_reversal,0,6,collapses task order under temporal reversal,0.333333,0.166667,0.833333,0.5,0.0,0.166667,0.0,0.0,0.0,0.166667,0.166667,0.333333,0.333333,0.333333,0.0,0.0,0.425
minus_temporal_order_check,drawer_opening,temporal_order_reversal,1,6,collapses task order under temporal reversal,0.833333,0.5,0.666667,0.5,0.0,0.0,0.166667,0.166667,0.0,0.0,0.333333,0.833333,0.5,0.666667,0.166667,0.0,0.9075
minus_temporal_order_check,drawer_opening,temporal_order_reversal,2,6,collapses task order under temporal reversal,0.833333,0.666667,0.666667,0.5,0.166667,0.0,0.166667,0.166667,0.0,0.166667,0.5,0.833333,0.5,0.833333,0.0,0.0,0.883333
minus_temporal_order_check,drawer_opening,temporal_order_reversal,3,6,collapses task order under temporal reversal,0.833333,0.833333,0.666667,0.5,0.166667,0.0,0.166667,0.0,0.0,0.0,0.0,0.5,0.833333,0.666667,0.166667,0.0,0.918333
minus_temporal_order_check,drawer_opening,temporal_order_reversal,4,6,collapses task order under temporal reversal,0.166667,0.666667,0.666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.5,0.833333,0.5,0.0,0.0,0.26
minus_temporal_order_check,drawer_opening,temporal_order_reversal,5,6,collapses task order under temporal reversal,0.833333,0.666667,0.666667,0.5,0.0,0.0,0.0,0.166667,0.0,0.166667,0.166667,0.833333,0.666667,0.666667,0.0,0.0,0.931667
minus_temporal_order_check,drawer_opening,temporal_order_reversal,6,6,collapses task order under temporal reversal,0.833333,0.5,0.666667,0.833333,0.166667,0.166667,0.166667,0.0,0.0,0.0,0.0,0.5,0.666667,0.5,0.0,0.0,0.916667
minus_temporal_order_check,drawer_opening,temporal_order_reversal,7,6,collapses task order under temporal reversal,0.666667,0.333333,1.0,0.666667,0.166667,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.5,0.333333,0.833333,0.333333,0.0,0.755833
minus_temporal_order_check,drawer_opening,temporal_order_reversal,8,6,collapses task order under temporal reversal,1.0,0.5,0.666667,0.666667,0.166667,0.0,0.166667,0.0,0.0,0.0,0.333333,0.5,0.666667,0.666667,0.166667,0.0,1.0
minus_temporal_order_check,drawer_opening,temporal_order_reversal,9,6,collapses task order under temporal reversal,0.666667,0.5,0.333333,0.666667,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.666667,0.833333,0.833333,0.0,0.0,0.771667
minus_temporal_order_check,drawer_opening,mixed_physical_invalidity,0,6,collapses task order under temporal reversal,0.5,0.5,1.0,0.833333,0.333333,0.0,0.166667,0.333333,0.0,0.333333,0.0,0.5,0.666667,0.666667,0.5,0.0,0.585833
minus_temporal_order_check,drawer_opening,mixed_physical_invalidity,1,6,collapses task order under temporal reversal,1.0,0.833333,0.666667,0.666667,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.833333,1.0,0.166667,0.0,1.0
minus_temporal_order_check,drawer_opening,mixed_physical_invalidity,2,6,collapses task order under temporal reversal,0.666667,0.833333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.833333,0.5,0.666667,0.166667,0.0,0.83
minus_temporal_order_check,drawer_opening,mixed_physical_invalidity,3,6,collapses task order under temporal reversal,0.833333,0.666667,1.0,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.833333,0.5,0.833333,0.166667,0.0,0.991667
minus_temporal_order_check,drawer_opening,mixed_physical_invalidity,4,6,collapses task order under temporal reversal,0.833333,0.666667,0.666667,0.5,0.166667,0.0,0.0,0.0,0.0,0.166667,0.333333,0.5,0.833333,0.666667,0.333333,0.0,0.9125
minus_temporal_order_check,drawer_opening,mixed_physical_invalidity,5,6,collapses task order under temporal reversal,0.666667,0.666667,0.833333,0.666667,0.0,0.166667,0.0,0.166667,0.0,0.0,0.166667,0.666667,0.333333,0.666667,0.0,0.0,0.773333
minus_temporal_order_check,drawer_opening,mixed_physical_invalidity,6,6,collapses task order under temporal reversal,1.0,0.833333,0.333333,0.666667,0.333333,0.0,0.0,0.0,0.0,0.0,0.333333,0.666667,0.333333,0.5,0.0,0.0,1.0
minus_temporal_order_check,drawer_opening,mixed_physical_invalidity,7,6,collapses task order under temporal reversal,0.666667,0.0,0.666667,0.5,0.166667,0.166667,0.0,0.0,0.0,0.0,0.0,0.833333,0.833333,0.833333,0.166667,0.0,0.7575
minus_temporal_order_check,drawer_opening,mixed_physical_invalidity,8,6,collapses task order under temporal reversal,1.0,0.333333,0.5,0.666667,0.166667,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.666667,1.0,0.0,0.0,1.0
minus_temporal_order_check,drawer_opening,mixed_physical_invalidity,9,6,collapses task order under temporal reversal,0.833333,0.666667,0.833333,0.5,0.333333,0.0,0.0,0.0,0.166667,0.0,0.333333,0.5,0.666667,0.666667,0.0,0.0,0.884167
minus_temporal_order_check,cable_routing,lighting_background_shift,0,6,collapses task order under temporal reversal,0.333333,0.833333,0.666667,0.333333,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.833333,0.5,0.5,0.0,0.0,0.425
minus_temporal_order_check,cable_routing,lighting_background_shift,1,6,collapses task order under temporal reversal,0.5,0.666667,0.833333,0.666667,0.166667,0.0,0.166667,0.0,0.0,0.333333,0.166667,0.666667,0.833333,0.666667,0.0,0.0,0.6
minus_temporal_order_check,cable_routing,lighting_background_shift,2,6,collapses task order under temporal reversal,0.666667,0.5,0.666667,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.833333,0.666667,0.666667,0.0,0.0,0.746667
minus_temporal_order_check,cable_routing,lighting_background_shift,3,6,collapses task order under temporal reversal,0.333333,0.666667,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.666667,0.333333,0.5,0.0,0.0,0.423333
minus_temporal_order_check,cable_routing,lighting_background_shift,4,6,collapses task order under temporal reversal,0.666667,0.833333,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.5,0.666667,0.5,0.0,0.0,0.756667
